img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_paula-modersohn-becker_seated-child-in-an-armchair-1902.jpg,3558,0.6351,12.472,6.921,19.216,65.064,4.445,183.39,174.77,172.93,71.802,2.779,2.052,0.02659,0.06371,0.7192,32.244,33.455,33.028,12.472,1.482,1.695,0.0499,0.02725,0.1264,17.823,0.8876,0.004342,-0.0009191,14.025,0.6988,0.6507,0.644,-2.239,-0.9436,-1.097,0.002058,1.918,2.871,0.9212,0.8487,9.161e-05,96.438,4.192,4.401,0.0001517,5.658e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_paula-modersohn-becker_self-portrait-in-front-of-flowering-trees.jpg,3220,1.33,14.024,7.103,6.954,55.805,6.414,87.288,76.998,61.832,33.602,4.054,11.45,0.1094,0.4985,0.4054,36.526,34.67,47.596,14.024,12.298,20.38,0.1829,0.1728,0.1744,29.036,12.983,0.008161,0.0644,14.811,0.5727,0.4343,0.4198,-2.097,-1.396,-1.072,0.002982,1.581,2.557,0.8957,0.7818,0.000137,95.215,4.467,4.497,0.0001186,1.678e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_paula-modersohn-becker_still-life-with-fish-bowl.jpg,3399,1.461,18.313,7.472,10.348,98.966,5.897,153.737,131.065,114.204,56.281,7.123,13.076,0.06669,0.2852,0.6069,42.776,50.792,58.34,18.313,10.652,14.789,0.1189,0.2649,0.1655,33.479,2.333,-0.009911,-0.006155,11.168,0.4704,0.432,0.4162,-2.891,-1.065,-1.075,0.009531,1.549,2.574,0.8722,0.7901,0.000122,97.016,4.45,4.399,0.0001628,1.807e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pavel-fedotov_difficult-bride.jpg,3078,1.227,14.77,6.445,3.292,59.779,4.722,85.309,60.156,47.3,27.431,9.132,11.891,0.03819,0.3611,0.3347,47.727,31.444,19.438,14.77,7.849,10.51,0.04824,0.2124,0.187,47.404,10.376,-0.04776,-0.02026,10.633,0.4124,0.4421,0.4104,-2.688,-1.945,-1.62,0.0024,1.375,2.49,0.7031,0.8203,0.0003077,89.708,4.391,4.482,0.0001909,1.684e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pavel-fedotov_portrait-of-f-ye-yakovlev-1847.jpg,2945,0.883,11.579,6.417,2.71,37.066,4.505,59.396,46.125,34.648,19.793,4.245,9.176,0.06102,0.3652,0.2329,33.411,24.968,14.97,11.579,3.904,9.539,0.04199,0.1518,0.131,70.667,10.046,-0.03874,0.03197,7.215,0.4597,0.3925,0.3721,-2.763,-1.688,-1.421,0.001983,1.472,2.461,0.7292,0.7638,0.0002559,90.18,4.45,4.443,0.0001431,1.51e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pavel-fedotov_portrait-of-p-v-zhdanovich-1847.jpg,3246,0.7414,12.744,6.706,3.785,52.764,4.145,76.018,57.548,35.653,25.314,5.069,16.103,0.08587,0.4897,0.2981,37.251,28.468,15.865,12.744,4.044,10.794,0.02301,0.1548,0.1461,72.004,8.21,0.02677,-0.03112,11.829,0.4724,0.4031,0.355,-2.601,-1.697,-1.332,0.006193,1.532,2.472,0.693,0.7986,0.0002877,87.232,4.331,4.317,0.0001358,1.681e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pavel-fedotov_s-d-shishmarev-on-board-the-ship.jpg,3164,0.7755,21.34,7.292,6.13,73.932,4.972,171.854,181.279,192.828,72.722,-0.675,-7.012,0.6116,0.1221,0.7567,48.387,58.206,55.754,21.34,4.513,2.725,0.09547,0.03179,0.2177,21.285,18.806,0.07236,-0.06004,24.278,0.5091,0.4391,0.3903,-2.442,-1.571,-1.196,0.007615,1.505,2.631,0.58,0.7978,0.0002725,86.835,4.252,4.37,0.0003172,1.526e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pavel-svinyin_steamboat.jpg,2920,1.113,18.897,6.568,16.57,74.881,4.181,200.404,202.593,191.466,80.613,-2.734,5.283,0.2044,0.05791,0.7951,51.048,51.632,49.795,18.897,1.098,2.143,0.05834,0.02211,0.2021,19.796,9.611,-0.04681,-0.01085,14.466,0.5599,0.4702,0.4601,-2.134,-0.946,-0.7597,0.008147,1.713,2.828,0.6596,0.8156,0.0004977,92.802,3.945,4.297,0.0002698,1.875e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peder-severin-kroyer_viggo-johansen-1887.jpg,2974,0.8681,25.509,7.615,8.977,58.467,5.627,142.968,124.194,102.233,52.196,4.081,14.045,0.08625,0.2552,0.5647,73.846,64.301,47.09,25.509,6.874,13.285,0.1439,0.1618,0.2846,41.83,14.836,-0.07236,-0.01633,12.294,0.4122,0.4604,0.4124,-2.5,-1.419,-0.9157,0.04457,1.322,2.681,0.7685,0.8014,0.0001886,93.1,4.424,4.262,0.0001477,1.83e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pericles-pantazis_ath-the-beach-no2.jpg,4370,2.162,13.926,6.732,2.656,50.608,5.164,138.445,133.254,123.427,55.498,0.4293,6.184,0.0975,0.1411,0.5486,32.698,34.682,40.607,13.926,2.291,8.417,0.2295,0.1397,0.1297,9.651,8.494,0.01272,-0.04052,20.078,0.5023,0.3181,0.2927,-2.644,-1.944,-1.855,0.006913,1.523,2.507,0.6411,0.8105,0.0002848,85.236,4.245,4.403,0.0001983,1.235e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pericles-pantazis_lighthouse-of-marseille.jpg,3602,1.608,14.045,6.885,2.741,41.337,5.552,161.66,166.551,166.505,67.657,-1.642,-0.5076,0.4511,0.06547,0.6641,36.911,36.547,37.267,14.045,3.244,3.22,0.2201,0.06887,0.1384,7.467,19.089,-0.01778,-0.09377,13.135,0.5662,0.3402,0.3366,-2.331,-1.823,-1.621,0.009379,1.356,2.564,0.5397,0.774,0.0003949,80.496,3.997,4.343,0.0002201,1.155e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pericles-pantazis_mauvaise-recette.jpg,3561,0.6342,19.097,7.339,3.894,54.594,4.895,76.37,60.72,45.999,26.179,4.349,11.092,0.09463,0.3997,0.3009,53.646,42.917,34.369,19.097,7.895,9.657,0.04775,0.1609,0.2114,53.902,24.212,0.03184,0.1168,13.667,0.475,0.4514,0.4001,-2.792,-1.666,-1.349,0.01149,1.379,2.522,0.7623,0.7994,0.0001677,87.172,4.364,4.467,0.0001225,1.307e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pericles-pantazis_on-the-beach-ostend.jpg,3057,1.212,17.621,6.744,3.855,61.468,5.417,158.197,161.109,150.997,65.307,-2.882,4.821,0.2617,0.09614,0.6376,46.464,43.653,40.799,17.621,1.72,4.664,0.1201,0.1032,0.1745,2.767,7.853,-0.003881,0.03907,8.508,0.5418,0.2744,0.274,-2.636,-1.8,-1.407,0.02568,1.394,2.524,0.6628,0.778,0.0003696,87.517,3.749,4.26,0.0001908,1.113e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pericles-pantazis_still-life-with-cakes-and-a-silver-teapot.jpg,3444,1.492,22.861,7.459,2.726,89.167,5.332,154.469,108.816,87.292,49.999,15.984,20.39,0.05552,0.4828,0.6058,49.035,66.467,49.269,22.861,15.163,8.618,0.05654,0.1863,0.1923,34.502,21.963,-0.02085,-0.1078,12.991,0.4808,0.3876,0.3912,-2.917,-2.039,-1.948,0.07149,1.27,2.422,0.6576,0.7817,0.0004176,89.811,4.186,4.361,0.0002616,1.429e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pericles-pantazis_stubbornness.jpg,3146,1.276,18.134,6.966,1.383,42.164,4.693,65.388,49.728,25.213,21.011,3.115,16.442,0.1296,0.6067,0.2576,56.913,37.381,22.68,18.134,6.866,11.892,0.04279,0.115,0.2222,54.917,3.541,0.01757,-0.002171,18.453,0.4742,0.4951,0.5052,-3.317,-1.895,-1.746,0.04256,1.032,2.337,0.7187,0.7621,0.0004103,85.649,4.478,4.349,0.0002006,1.292e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_perle-fine_black-on-yellow-1952.jpg,3198,1.314,21.409,6.253,3.775,38.026,3.569,100.659,88.095,44.981,37.05,1.007,20.847,0.09325,0.3326,0.3974,67.402,51.325,24.861,21.409,1.545,30.806,0.07572,0.3687,0.2632,65.66,13.574,-0.008811,-0.06729,11.56,0.4504,0.3033,0.2861,-2.938,-1.588,-1.185,0.02301,1.09,2.588,0.7854,0.6903,0.0003028,80.976,3.675,3.695,0.0002218,3.279e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_perle-fine_cool-series-blue-over-red-1963.jpg,2912,0.9033,5.907,5.74,2.285,15.719,3.125,116.805,83.794,97.048,42.713,24.99,2.416,0.9415,0.7284,0.6557,76.97,8.758,45.016,5.907,15.921,35.063,0.254,0.1384,0.06582,25.224,3.402,-0.0007236,0.01699,3.506,0.7529,0.3291,0.324,-2.306,-1.383,-0.9146,0.03407,1.427,2.597,0.8235,0.5333,0.0002763,95.014,3.953,3.691,0.0009246,1.802e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_perle-fine_plan-for-the-white-city-1950.jpg,3409,0.6818,14.043,6.871,4.795,109.57,4.932,190.623,163.103,134.398,69.579,7.116,19.851,0.1099,0.3198,0.7631,41.725,48.71,55.312,14.043,19.398,20.115,0.07323,0.2614,0.1304,21.568,3.881,0.01592,-0.0111,13.436,0.4652,0.4665,0.4362,-2.688,-1.893,-1.529,0.00745,1.486,2.451,0.8,0.7418,0.0002757,98.427,4.385,4.47,0.0001786,2.258e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_perle-fine_untitled-1973.jpg,3063,1.216,2.261,4.036,1.266,5.771,3.85,223.366,217.404,206.986,87.035,0.2495,5.86,0.1074,0.07357,0.876,5.745,6.433,9.115,2.261,0.9935,2.154,0.02289,0.02717,0.02253,6.75,1.792,-0.006841,-0.005789,5.435,0.818,0.7407,0.7182,-1.381,-0.9804,-0.217,0.1621,1.495,2.631,0.2849,0.4535,0.001015,90.503,3.968,3.846,0.0009797,1.524e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-blake_the-meeting-or-have-a-nice-day-mr-hockney-1983.jpg,3116,1.255,19.497,7.233,4.571,94.458,6.72,113.151,134.715,127.012,54.363,-6.143,2.211,0.373,0.3685,0.5919,67.798,48.35,57.71,19.497,10.524,24.085,0.2124,0.2458,0.2032,36.383,4.986,-0.004037,-0.0246,5.851,0.5061,0.3928,0.3788,-2.789,-1.41,-1.32,0.001977,1.325,2.44,0.6792,0.786,0.0004944,94.019,4.155,4.435,0.0003151,2.788e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-busa_venetian-glow-1959.jpg,3458,1.502,18.558,7.331,6.822,56.16,6.675,118.676,87.186,87.213,40.168,13.451,5.825,0.998,0.3155,0.4737,50.107,48.806,44.439,18.558,13.55,9.289,0.1773,0.1997,0.1928,68.121,9.699,0.04528,0.01737,16.81,0.4036,0.4812,0.3833,-2.14,-1.629,-1.031,0.02537,1.524,2.548,0.7323,0.7786,0.0002238,83.242,4.068,4.335,0.0001552,1.854e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-max_12-captain-midnight-1966.jpg,3440,0.6715,17.176,7.45,11.222,134.091,7.169,152.722,134.041,124.482,57.356,6.826,8.006,0.04198,0.3306,0.6461,59.704,43.165,43.216,17.176,12.281,19.34,0.2365,0.1762,0.1922,28.862,2.468,-0.002171,-0.01215,12.513,0.878,0.662,0.657,-1.61,-2.201,-2.087,0.07118,1.681,2.677,0.8333,0.868,0.0002374,96.147,3.893,4.328,0.000109,2.109e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-paul-rubens_drunken-bacchus-with-faun-and-satyr.jpg,3268,1.365,16.378,7.309,4.222,61.762,5.054,96.369,84.131,59.496,35.768,1.088,15.966,0.1187,0.3648,0.3792,44.767,39.01,28.07,16.378,4.011,7.962,0.0491,0.1234,0.175,39.405,13.284,0.06628,0.004342,15.898,0.4714,0.5558,0.4498,-3.001,-1.438,-1.233,0.009106,1.457,2.508,0.754,0.828,0.0001951,91.389,4.26,4.323,0.0001379,1.411e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-paul-rubens_holy-trinity.jpg,2905,0.9074,22.584,7.759,5.422,122.068,6.44,108.442,106.203,81.902,43.566,-3.002,14.022,0.1994,0.3247,0.4446,57.726,56.519,53.459,22.584,5.779,9.797,0.1136,0.1865,0.2273,42.598,7.49,-0.02822,0.02462,9.869,0.5021,0.464,0.4415,-3.087,-1.8,-1.689,0.00194,1.4,2.453,0.8481,0.8394,0.0002595,96.038,4.531,4.49,0.0001511,1.524e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-paul-rubens_judith-with-the-head-of-holofernes.jpg,2821,0.9604,19.448,6.604,3.629,60.706,4.63,56.916,41.144,32.841,17.469,5.824,7.461,0.01622,0.296,0.2235,57.526,43.265,30.36,19.448,7.012,11.185,0.07752,0.2181,0.2254,74.125,4.081,-0.02026,-0.002432,17.298,0.3949,0.4645,0.3864,-2.863,-1.835,-1.445,0.007199,1.4,2.438,0.6815,0.7916,0.000254,83.011,4.48,4.411,0.0001517,1.377e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-paul-rubens_landscape-with-the-ruins-of-mount-palatine-in-rome.jpg,3402,1.462,28.966,7.778,8.534,86.467,5.05,118.598,108.077,89.833,44.457,1.193,11.512,0.1217,0.2609,0.4664,75.064,71.57,63.434,28.966,3.57,7.658,0.05802,0.1442,0.2937,36.134,29.944,-0.09752,0.1136,25.23,0.434,0.42,0.4503,-2.773,-1.309,-1.104,0.008216,1.51,2.622,0.8005,0.8208,0.0001919,92.125,4.326,4.463,0.0001351,1.253e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-paul-rubens_marie-de-medicis-as-bellona-1625.jpg,4049,0.5182,27.003,7.642,4.288,131.003,6.224,90.328,86.29,76.619,35.467,0.4167,6.1,0.2247,0.2521,0.3697,67.223,65.529,63.548,27.003,5.206,10.615,0.2218,0.2146,0.2667,36.376,22.782,-0.005065,0.1138,14.066,0.52,0.4652,0.4517,-2.836,-2.036,-1.93,0.002654,1.323,2.378,0.7543,0.8446,0.0003091,94.644,4.507,4.477,0.0001507,1.392e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-paul-rubens_mulay-ahmad.jpg,3323,0.712,23.935,7.503,4.48,114.171,6.204,78.611,80.261,70.295,32.658,-1.587,5.924,0.1721,0.3267,0.3443,54.965,58.566,60.36,23.935,6.771,10.321,0.1744,0.2022,0.2349,38.702,18.551,0.03401,0.0863,10.025,0.5052,0.4646,0.4599,-2.705,-1.994,-1.839,0.004417,1.323,2.448,0.7513,0.8228,0.0003632,95.37,4.475,4.417,0.0001633,1.852e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-paul-rubens_night-scene-1617.jpg,3096,0.8063,15.073,6.635,2.621,53.265,4.255,52.827,38.367,27.815,16.312,4.827,8.741,0.07404,0.387,0.2073,45.539,32.22,19.91,15.073,6.578,9.875,0.03591,0.1521,0.1786,64.957,16.068,0.05644,-0.05718,20.344,0.43,0.3994,0.3749,-2.869,-1.945,-1.725,0.002419,1.274,2.412,0.7093,0.7858,0.0002579,84.459,4.523,4.468,0.0001488,1.413e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-paul-rubens_portrait-of-boy.jpg,3205,0.7581,12.337,6.401,5.566,51.832,3.53,221.219,199.171,174.877,81.326,3.973,15.009,0.0879,0.2129,0.8675,33.465,33.464,30.836,12.337,2.23,2.193,0.01267,0.04097,0.1312,9.273,4.711,-0.02098,-0.0107,14.606,0.5452,0.5663,0.509,-2.348,-1.382,-1.12,0.007836,1.54,2.647,0.7851,0.8044,0.0001389,87.205,4.417,4.485,0.0002045,1.155e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-paul-rubens_the-adoration-of-the-magi.jpg,3317,1.4,21.27,7.554,8.378,129.549,3.493,73.158,73.225,73.173,30.142,-0.03739,-0.02868,0.5381,0.07777,0.2933,52.238,50.835,50.154,21.27,0.8719,1.34,0.3711,0.126,0.202,55.332,7.563,-0.03643,-0.01013,13.686,0.5547,0.5774,0.5519,-2.632,-1.645,-1.31,0.002501,1.602,2.599,0.8421,0.8782,0.0001411,95.709,4.541,4.548,0.0001646,8.075e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-paul-rubens_the-consequences-of-war-1638.jpg,3688,1.669,18.982,7.526,5.79,102.358,6.089,80.512,77.181,55.394,31.871,-2.33,13.095,0.1725,0.3306,0.331,50.763,44.971,34.544,18.982,6.12,9.248,0.087,0.1258,0.1997,48.262,7.116,-0.01258,0.03329,16.889,0.5452,0.513,0.4959,-2.878,-1.544,-1.369,0.002143,1.539,2.486,0.853,0.8418,0.0001792,96.93,4.5,4.517,0.0001424,1.179e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-paul-rubens_the-triumph-of-the-victory.jpg,3658,1.647,23.966,7.652,6.442,119.917,5.497,105.212,82.564,70.313,35.942,7.651,10.595,0.05475,0.3476,0.4135,63.623,57.539,49.409,23.966,7.87,8.93,0.0566,0.1399,0.2493,40.109,9.722,0.003515,-0.04848,13.289,0.4951,0.4922,0.4858,-2.945,-1.548,-1.336,0.004136,1.443,2.474,0.8284,0.8398,0.0001929,97.587,4.401,4.488,0.0001618,1.299e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_peter-paul-rubens_two-young-women-with-a-dog.jpg,3077,0.8143,16.177,7.067,5.213,97.735,3.367,201.013,179.44,157.918,74.013,4.403,13.891,0.08315,0.2254,0.7883,42.637,43.258,41.808,16.177,1.75,2.294,0.01086,0.06082,0.1672,14.664,16.624,0.08291,-0.005896,10.277,0.5365,0.5381,0.516,-2.645,-1.744,-1.603,0.0127,1.429,2.552,0.8648,0.8517,0.0001629,94.34,4.541,4.535,0.0001701,8.337e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_petrus-christus_kneeling-female-donor.jpg,4029,0.5221,17.053,6.907,2.728,64.483,5.443,114.474,88.548,68.904,39.505,8.022,15.53,0.07922,0.3683,0.4498,47.095,44.282,30.937,17.053,11.199,10.488,0.05345,0.1746,0.1854,58.778,6.813,-0.03256,0.01001,17.353,0.382,0.3608,0.3533,-2.738,-1.991,-2.012,0.007166,1.312,2.488,0.7349,0.7625,0.000395,93.698,3.977,4.187,0.0001632,2.704e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_philip-wilson-steer_a-summer-s-evening.jpg,3455,1.5,10.212,6.399,6.635,43.039,5.236,97.739,79.866,76.637,35.531,6.987,4.657,0.0003623,0.2393,0.3857,29.58,23.269,21.636,10.212,3.585,5.974,0.1017,0.1422,0.115,24.259,1.523,-0.007477,0.001447,12.678,0.5445,0.5175,0.5103,-2.129,-1.398,-0.7637,0.03143,1.831,2.738,0.9006,0.7767,0.0002134,97.55,3.758,4.139,9.071e-05,1.047e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_piero-della-francesca_archangel-gabriel.jpg,4837,0.4,20.814,7.67,7.053,105.784,5.603,155.706,125.924,107.571,54.436,9.26,14.177,0.0344,0.3118,0.6108,55.751,52.916,43.825,20.814,6.18,11.739,0.06962,0.1554,0.2186,17.769,9.209,0.03546,0.02938,23.692,0.5766,0.5268,0.5116,-2.523,-1.749,-1.392,0.00238,1.616,2.598,0.8909,0.8308,0.0001209,95.119,4.236,4.32,0.0001372,1.36e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_piero-della-francesca_polyptych-of-the-misericordia-1462(1).jpg,2952,1.136,29.72,7.275,5.891,116.448,5.2,168.502,150.175,118.177,61.765,3.004,19.855,0.09874,0.3872,0.6616,74.798,76.399,89.636,29.72,6.373,16.512,0.0604,0.2872,0.2921,33.602,28.532,-0.005732,-0.1425,13.45,0.6753,0.3105,0.3055,-2.718,-1.867,-1.422,0.0105,1.39,2.507,0.6191,0.8441,0.0006355,93.763,3.457,3.911,0.0003274,2.263e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pierre-alechinsky_stars-and-disasters-astres-et-d-sastres-1969-1(1).jpg,3181,1.302,14.313,5.23,5.792,101.924,4.377,217.679,213.393,194.666,85.069,-1.434,9.822,0.1431,0.118,0.8577,37.551,38.963,43.953,14.313,4.225,9.343,0.0645,0.1219,0.1411,3.932,3.049,-0.0114,0.01013,13.595,0.571,0.4882,0.4497,-1.748,-2.149,-1.647,0.02105,1.453,2.69,0.5254,0.7669,0.0007736,88.325,4.409,4.481,0.000464,2.96e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pierre-auguste-renoir_a-walk-by-the-sea-1915.jpg,3105,1.247,16.253,7.259,8.119,91.916,4.644,150.712,107.564,52.831,48.474,11.754,35.969,0.08794,0.6647,0.591,41.98,41.17,30.496,16.253,6.648,13.411,0.02629,0.158,0.1646,12.629,7.883,0.03918,-0.004342,9.252,0.5923,0.5749,0.5455,-2.433,-1.668,-1.222,0.01331,1.613,2.621,0.8097,0.8432,0.0001474,98.731,4.515,4.506,0.0001207,1.011e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pierre-auguste-renoir_anemones-1916.jpg,2894,1.094,14.737,7.383,10.624,75.017,4.737,128.836,68.247,43.213,35.963,23.431,26.725,0.04713,0.6835,0.5053,39.043,38.519,27.517,14.737,9.578,8.035,0.02786,0.1356,0.153,40.344,3.356,0.01058,-0.01302,5.407,0.5873,0.5908,0.5684,-2.441,-1.207,-0.9748,0.03358,1.745,2.615,0.8551,0.83,0.0001049,98.865,4.529,4.513,0.0001455,9.639e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pierre-auguste-renoir_bathers.jpg,3087,1.234,14.16,7.284,5.017,105.531,4.85,157.108,108.489,50.391,49.878,14.371,38.146,0.09735,0.6894,0.6223,45.864,35.492,42.64,14.16,11.562,17.24,0.0778,0.2369,0.175,28.387,4.211,0.01378,0.01592,8.808,0.6037,0.6003,0.5722,-2.784,-1.79,-1.49,0.001168,1.497,2.479,0.8503,0.8492,0.0002016,98.206,4.547,4.533,0.0001356,9.544e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pierre-auguste-renoir_bouquet-of-flowers-in-an-earthenware-pitcher.jpg,3151,0.7812,26.428,7.812,14.422,111.668,5.791,180.786,144.543,110.774,62.061,9.853,23.982,0.09936,0.4234,0.7107,65.633,73.151,68.743,26.428,15.254,13.719,0.08084,0.2224,0.2566,32.049,7.796,0.0152,0.0359,11.857,0.5669,0.508,0.5047,-2.604,-1.09,-0.89,0.02009,1.594,2.697,0.8442,0.8266,0.0001536,95.064,4.535,4.474,0.0001311,1.578e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pierre-auguste-renoir_cape-saint-jean-1910.jpg,3060,1.214,18.648,7.564,18.193,114.17,5.152,110.797,90.287,46.682,38.813,2.814,27.03,0.1198,0.5689,0.4365,53.289,43.98,28.343,18.648,6.202,14.203,0.04669,0.1854,0.2073,29.617,8.593,-0.04291,0.002171,9.136,0.6213,0.625,0.5995,-2.658,-0.9397,-0.906,0.01256,1.813,2.729,0.9286,0.8636,0.0001211,98.57,4.297,4.478,9.618e-05,7.214e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pierre-auguste-renoir_christine-lerolle-embroidering-1897.jpg,3149,0.7821,17.116,7.368,4.104,93.656,5.051,162.501,96.138,60.232,47.649,23.134,31.555,0.05692,0.5886,0.6373,56.404,44.425,22.736,17.116,16.162,16.717,0.04125,0.1748,0.2212,40.021,8.802,-0.003618,0.04386,6.488,0.4498,0.465,0.4005,-3.25,-1.59,-1.512,0.005966,1.406,2.453,0.8158,0.7799,0.0002647,94.727,4.095,4.321,0.0002374,1.755e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pierre-auguste-renoir_coco-s-head.jpg,3055,0.8261,18.934,7.56,15.648,73.445,4.654,152.822,112.788,59.566,50.064,10.322,35.097,0.09531,0.6387,0.5993,48.637,50.355,40.568,18.934,9.044,9.452,0.02605,0.1583,0.1907,46.614,9.06,0.04486,0.006276,7.341,0.5751,0.6192,0.5506,-1.917,-0.9562,-0.7399,0.03776,1.777,2.717,0.8219,0.8224,9.041e-05,95.674,4.436,4.43,0.0001147,9.592e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pierre-auguste-renoir_eugene-murer-1877.jpg,3064,0.8216,21.002,7.516,8.469,66.343,5.062,91.809,73.218,51.159,31.528,4.553,15.39,0.09716,0.3894,0.3617,61.74,47.454,35.044,21.002,6.043,12.606,0.0734,0.1848,0.2414,43.974,16.807,0.01158,0.08323,13.786,0.5392,0.4611,0.4489,-2.889,-1.131,-0.9886,0.03471,1.627,2.544,0.7095,0.8034,0.0001257,90.71,4.486,4.381,0.0001303,1.409e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pierre-auguste-renoir_flowers-and-fruit-1889.jpg,3063,0.8221,17.638,7.456,14.777,108.917,6.434,139.045,115.378,83.233,50.1,5.255,21.793,0.1126,0.4303,0.5573,50.625,46.259,48.551,17.638,15.507,14.782,0.1039,0.2335,0.1897,37.922,1.762,-0.003618,-0.008031,7.013,0.5692,0.5027,0.4788,-2.438,-1.092,-0.9178,0.007435,1.856,2.712,0.8222,0.8291,0.0002416,97.928,4.521,4.514,9.826e-05,1.357e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_pierre-auguste-renoir_gabrielle-at-her-window-1907.jpg,2976,0.867,15.62,7.284,13.694,68.765,4.506,185.509,112.204,59.291,54.542,24.069,41.134,0.07273,0.6832,0.7275,45.231,43.643,32.407,15.62,15.243,10.56,0.0235,0.1429,0.1773,27.312,2.661,0.009407,-0.00941,6.568,0.5013,0.4734,0.4501,-2.699,-0.8413,-0.7244,0.04785,1.811,2.717,0.8495,0.7865,0.0001157,97.805,4.42,4.417,0.0002286,1.15e-05,
